,date,country_code,0
85,20200409,GB,"{0: '100K+', 1: '50K+', 2: '50K+', 3: '50K+', 4: '50K+', 5: '50K+', 6: '50K+', 7: '20K+', 8: '20K+', 9: '20K+', 10: '20K+', 11: '20K+', 12: '20K+', 13: '20K+', 14: '20K+', 15: '20K+', 16: '20K+', 17: '20K+', 18: '10K+', 19: '10K+'}"
86,20200409,IE,"{0: '100K+', 1: '20K+', 2: '10K+', 3: '10K+', 4: '5K+', 5: '5K+', 6: '5K+', 7: '2K+', 8: '2K+', 9: '2K+', 10: '2K+', 11: '2K+', 12: '2K+', 13: '2K+', 14: '2K+', 15: '2K+', 16: '2K+', 17: '1K+', 18: '1K+', 19: '1K+'}"
87,20200409,NZ,"{0: '20K+', 1: '10K+', 2: '10K+', 3: '5K+', 4: '5K+', 5: '5K+', 6: '5K+', 7: '2K+', 8: '2K+', 9: '2K+', 10: '2K+', 11: '2K+', 12: '2K+', 13: '2K+', 14: '2K+', 15: '1K+', 16: '1K+', 17: '1K+', 18: '1K+', 19: '1K+'}"
88,20200409,US,"{0: '1M+', 1: '500K+', 2: '200K+', 3: '200K+', 4: '200K+', 5: '200K+', 6: '100K+', 7: '100K+', 8: '100K+', 9: '100K+', 10: '100K+', 11: '100K+', 12: '50K+', 13: '50K+', 14: '50K+', 15: '50K+', 16: '50K+', 17: '20K+', 18: '20K+', 19: '20K+'}"
89,20200409,ZA,"{0: '200K+', 1: '100K+', 2: '50K+', 3: '50K+', 4: '20K+', 5: '20K+', 6: '10K+', 7: '5K+', 8: '5K+', 9: '5K+', 10: '5K+', 11: '5K+', 12: '5K+', 13: '2K+', 14: '2K+', 15: '2K+', 16: '2K+', 17: '2K+'}"
90,20200410,AU,"{0: '50K+', 1: '20K+', 2: '20K+', 3: '20K+', 4: '10K+', 5: '10K+', 6: '10K+', 7: '10K+', 8: '10K+', 9: '10K+', 10: '10K+', 11: '10K+', 12: '10K+', 13: '5K+', 14: '5K+', 15: '5K+', 16: '5K+', 17: '5K+', 18: '5K+', 19: '5K+'}"
91,20200410,GB,"{0: '2M+', 1: '200K+', 2: '100K+', 3: '100K+', 4: '100K+', 5: '50K+', 6: '50K+', 7: '50K+', 8: '50K+', 9: '50K+', 10: '50K+', 11: '20K+', 12: '20K+', 13: '20K+', 14: '20K+', 15: '20K+', 16: '20K+', 17: '20K+', 18: '20K+', 19: '20K+'}"
92,20200410,IE,"{0: '50K+', 1: '20K+', 2: '20K+', 3: '20K+', 4: '10K+', 5: '10K+', 6: '10K+', 7: '10K+', 8: '10K+', 9: '5K+', 10: '5K+', 11: '5K+', 12: '5K+', 13: '5K+', 14: '5K+', 15: '5K+', 16: '5K+', 17: '5K+', 18: '2K+', 19: '2K+'}"
93,20200410,NZ,"{0: '5K+', 1: '2K+', 2: '2K+', 3: '2K+', 4: '2K+', 5: '2K+', 6: '2K+', 7: '1K+', 8: '1K+', 9: '1K+'}"
94,20200410,US,"{0: '1M+', 1: '1M+', 2: '200K+', 3: '200K+', 4: '200K+', 5: '200K+', 6: '200K+', 7: '200K+', 8: '200K+', 9: '200K+', 10: '200K+', 11: '200K+', 12: '100K+', 13: '100K+', 14: '100K+', 15: '100K+', 16: '100K+', 17: '100K+', 18: '50K+', 19: '50K+'}"
95,20200410,ZA,"{0: '20K+', 1: '20K+', 2: '20K+', 3: '20K+', 4: '10K+', 5: '10K+', 6: '5K+', 7: '5K+', 8: '5K+', 9: '5K+', 10: '5K+', 11: '5K+', 12: '2K+', 13: '2K+', 14: '2K+'}"
96,20200411,AU,"{0: '50K+', 1: '50K+', 2: '20K+', 3: '20K+', 4: '10K+', 5: '10K+', 6: '10K+', 7: '10K+', 8: '5K+', 9: '5K+', 10: '2K+', 11: '2K+', 12: '2K+'}"
97,20200411,GB,"{0: '200K+', 1: '200K+', 2: '100K+', 3: '50K+', 4: '50K+', 5: '20K+', 6: '20K+', 7: '20K+', 8: '20K+', 9: '10K+', 10: '10K+', 11: '10K+'}"
98,20200411,IE,"{0: '10K+', 1: '10K+', 2: '10K+', 3: '5K+', 4: '5K+', 5: '5K+', 6: '5K+', 7: '2K+', 8: '2K+', 9: '2K+', 10: '2K+', 11: '1K+', 12: '1K+'}"
99,20200411,NZ,"{0: '10K+', 1: '5K+', 2: '5K+', 3: '5K+', 4: '2K+', 5: '2K+', 6: '2K+', 7: '2K+', 8: '2K+', 9: '1K+', 10: '1K+'}"
100,20200411,US,"{0: '2M+', 1: '1M+', 2: '500K+', 3: '500K+', 4: '500K+', 5: '200K+', 6: '200K+', 7: '200K+', 8: '200K+', 9: '200K+', 10: '200K+', 11: '200K+', 12: '200K+', 13: '100K+', 14: '50K+', 15: '50K+', 16: '50K+', 17: '50K+', 18: '50K+', 19: '50K+'}"
101,20200411,ZA,"{0: '10K+', 1: '5K+', 2: '5K+', 3: '2K+', 4: '2K+', 5: '2K+', 6: '2K+', 7: '2K+'}"
102,20200412,AU,"{0: '200K+', 1: '200K+', 2: '50K+', 3: '50K+', 4: '50K+', 5: '20K+', 6: '10K+', 7: '10K+', 8: '10K+', 9: '10K+', 10: '10K+', 11: '10K+', 12: '10K+', 13: '5K+', 14: '5K+', 15: '5K+', 16: '5K+', 17: '5K+', 18: '2K+', 19: '2K+'}"
103,20200412,GB,"{0: '500K+', 1: '200K+', 2: '200K+', 3: '200K+', 4: '200K+', 5: '100K+', 6: '100K+', 7: '100K+', 8: '100K+', 9: '100K+', 10: '100K+', 11: '50K+', 12: '50K+', 13: '20K+', 14: '20K+', 15: '20K+', 16: '20K+', 17: '20K+', 18: '20K+', 19: '20K+'}"
104,20200412,IE,"{0: '50K+', 1: '50K+', 2: '20K+', 3: '20K+', 4: '20K+', 5: '20K+', 6: '10K+', 7: '10K+', 8: '10K+', 9: '5K+', 10: '5K+', 11: '5K+', 12: '5K+', 13: '5K+', 14: '5K+', 15: '5K+', 16: '2K+', 17: '2K+', 18: '2K+', 19: '2K+'}"
105,20200412,NZ,"{0: '20K+', 1: '10K+', 2: '5K+', 3: '5K+', 4: '5K+', 5: '5K+', 6: '2K+', 7: '2K+', 8: '2K+', 9: '2K+', 10: '2K+', 11: '2K+', 12: '2K+', 13: '2K+', 14: '2K+', 15: '1K+', 16: '1K+', 17: '1K+'}"
106,20200412,US,"{0: '1M+', 1: '1M+', 2: '500K+', 3: '500K+', 4: '200K+', 5: '200K+', 6: '100K+', 7: '100K+', 8: '100K+', 9: '100K+', 10: '100K+', 11: '100K+', 12: '100K+', 13: '50K+', 14: '50K+', 15: '50K+', 16: '50K+', 17: '50K+', 18: '50K+', 19: '50K+'}"
107,20200412,ZA,"{0: '50K+', 1: '20K+', 2: '20K+', 3: '10K+', 4: '10K+', 5: '10K+', 6: '10K+', 7: '10K+', 8: '5K+', 9: '5K+', 10: '5K+', 11: '5K+', 12: '2K+'}"
108,20200413,AU,"{0: '100K+', 1: '50K+', 2: '20K+', 3: '10K+', 4: '10K+', 5: '10K+', 6: '5K+', 7: '5K+', 8: '5K+', 9: '5K+', 10: '5K+', 11: '5K+', 12: '2K+', 13: '2K+', 14: '2K+', 15: '2K+', 16: '2K+'}"
109,20200413,GB,"{0: '2M+', 1: '500K+', 2: '200K+', 3: '100K+', 4: '50K+', 5: '50K+', 6: '50K+', 7: '20K+', 8: '20K+', 9: '20K+', 10: '20K+', 11: '20K+', 12: '20K+', 13: '20K+', 14: '20K+', 15: '20K+', 16: '20K+', 17: '20K+', 18: '10K+', 19: '10K+'}"
110,20200413,IE,"{0: '200K+', 1: '20K+', 2: '10K+', 3: '10K+', 4: '5K+', 5: '2K+', 6: '2K+', 7: '2K+', 8: '2K+', 9: '1K+', 10: '1K+', 11: '1K+'}"
111,20200413,NZ,"{0: '200K+', 1: '20K+', 2: '2K+', 3: '2K+', 4: '2K+', 5: '1K+', 6: '1K+', 7: '1K+'}"
112,20200413,US,"{0: '2M+', 1: '2M+', 2: '2M+', 3: '1M+', 4: '1M+', 5: '500K+', 6: '500K+', 7: '500K+', 8: '500K+', 9: '500K+', 10: '200K+', 11: '200K+', 12: '200K+', 13: '200K+', 14: '200K+', 15: '200K+', 16: '100K+', 17: '100K+', 18: '100K+', 19: '100K+'}"
113,20200413,ZA,"{0: '20K+', 1: '10K+', 2: '10K+', 3: '5K+', 4: '5K+', 5: '5K+', 6: '5K+', 7: '5K+', 8: '2K+'}"
114,20200414,AU,"{0: '50K+', 1: '20K+', 2: '20K+', 3: '20K+', 4: '10K+', 5: '10K+', 6: '10K+', 7: '10K+', 8: '5K+', 9: '5K+', 10: '5K+', 11: '5K+', 12: '5K+', 13: '5K+', 14: '5K+', 15: '5K+', 16: '5K+', 17: '5K+', 18: '2K+', 19: '2K+'}"
115,20200414,GB,"{0: '200K+', 1: '200K+', 2: '200K+', 3: '200K+', 4: '100K+', 5: '100K+', 6: '100K+', 7: '50K+', 8: '50K+', 9: '50K+', 10: '20K+', 11: '20K+', 12: '20K+', 13: '20K+', 14: '20K+', 15: '20K+', 16: '20K+', 17: '20K+', 18: '20K+', 19: '20K+'}"
116,20200414,IE,"{0: '10K+', 1: '10K+', 2: '10K+', 3: '10K+', 4: '5K+', 5: '5K+', 6: '5K+', 7: '5K+', 8: '2K+', 9: '2K+', 10: '2K+', 11: '2K+', 12: '2K+', 13: '2K+', 14: '2K+', 15: '2K+', 16: '1K+', 17: '1K+', 18: '1K+', 19: '1K+'}"
117,20200414,NZ,"{0: '50K+', 1: '50K+', 2: '20K+', 3: '5K+', 4: '5K+', 5: '5K+', 6: '5K+', 7: '2K+', 8: '2K+', 9: '2K+', 10: '2K+', 11: '2K+', 12: '1K+', 13: '1K+', 14: '1K+', 15: '1K+'}"
118,20200414,US,"{0: '500K+', 1: '500K+', 2: '200K+', 3: '200K+', 4: '200K+', 5: '200K+', 6: '100K+', 7: '100K+', 8: '100K+', 9: '100K+', 10: '100K+', 11: '100K+', 12: '50K+', 13: '50K+', 14: '50K+', 15: '50K+', 16: '50K+', 17: '50K+', 18: '50K+', 19: '50K+'}"
119,20200414,ZA,"{0: '50K+', 1: '20K+', 2: '20K+', 3: '20K+', 4: '20K+', 5: '10K+', 6: '10K+', 7: '5K+', 8: '5K+', 9: '5K+', 10: '5K+', 11: '5K+', 12: '2K+', 13: '2K+'}"
120,20200415,AU,"{0: '50K+', 1: '20K+', 2: '10K+', 3: '10K+', 4: '5K+', 5: '5K+', 6: '5K+', 7: '5K+', 8: '5K+', 9: '5K+', 10: '5K+', 11: '5K+', 12: '5K+', 13: '5K+', 14: '5K+', 15: '5K+', 16: '2K+', 17: '2K+', 18: '2K+', 19: '2K+'}"
121,20200415,GB,"{0: '1M+', 1: '200K+', 2: '100K+', 3: '100K+', 4: '50K+', 5: '50K+', 6: '50K+', 7: '50K+', 8: '50K+', 9: '50K+', 10: '50K+', 11: '20K+', 12: '20K+', 13: '20K+', 14: '20K+', 15: '20K+', 16: '20K+', 17: '20K+', 18: '10K+', 19: '10K+'}"
122,20200415,IE,"{0: '20K+', 1: '5K+', 2: '5K+', 3: '5K+', 4: '5K+', 5: '2K+', 6: '2K+', 7: '2K+', 8: '2K+', 9: '2K+', 10: '2K+', 11: '2K+', 12: '1K+', 13: '1K+', 14: '1K+', 15: '1K+', 16: '1K+'}"
123,20200415,NZ,"{0: '20K+', 1: '10K+', 2: '10K+', 3: '5K+', 4: '5K+', 5: '5K+', 6: '5K+', 7: '5K+', 8: '5K+', 9: '2K+', 10: '2K+', 11: '2K+', 12: '2K+', 13: '2K+', 14: '2K+', 15: '2K+', 16: '1K+', 17: '1K+', 18: '1K+', 19: '1K+'}"
124,20200415,US,"{0: '10M+', 1: '1M+', 2: '500K+', 3: '500K+', 4: '500K+', 5: '200K+', 6: '200K+', 7: '200K+', 8: '200K+', 9: '200K+', 10: '100K+', 11: '100K+', 12: '100K+', 13: '100K+', 14: '100K+', 15: '100K+', 16: '100K+', 17: '100K+', 18: '50K+', 19: '50K+'}"
125,20200415,ZA,"{0: '500K+', 1: '20K+', 2: '20K+', 3: '10K+', 4: '10K+'}"
126,20200416,AU,"{0: '100K+', 1: '20K+', 2: '20K+', 3: '10K+', 4: '10K+', 5: '10K+', 6: '5K+', 7: '5K+', 8: '5K+', 9: '5K+', 10: '5K+', 11: '5K+', 12: '5K+', 13: '2K+', 14: '2K+', 15: '2K+', 16: '2K+', 17: '2K+', 18: '2K+'}"
127,20200416,GB,"{0: '100K+', 1: '50K+', 2: '50K+', 3: '50K+', 4: '20K+', 5: '20K+', 6: '20K+', 7: '20K+', 8: '20K+', 9: '20K+', 10: '20K+', 11: '20K+', 12: '10K+', 13: '10K+', 14: '10K+', 15: '10K+', 16: '10K+', 17: '10K+', 18: '10K+', 19: '10K+'}"
128,20200416,IE,"{0: '50K+', 1: '20K+', 2: '20K+', 3: '10K+', 4: '5K+', 5: '5K+', 6: '5K+', 7: '2K+', 8: '2K+', 9: '1K+', 10: '1K+', 11: '1K+', 12: '1K+', 13: '1K+'}"
129,20200416,NZ,"{0: '100K+', 1: '20K+', 2: '20K+', 3: '5K+', 4: '5K+', 5: '5K+', 6: '5K+', 7: '2K+', 8: '2K+', 9: '2K+', 10: '1K+'}"
130,20200416,US,"{0: '1M+', 1: '1M+', 2: '200K+', 3: '200K+', 4: '200K+', 5: '200K+', 6: '100K+', 7: '100K+', 8: '100K+', 9: '100K+', 10: '100K+', 11: '100K+', 12: '100K+', 13: '50K+', 14: '50K+', 15: '50K+', 16: '50K+', 17: '50K+', 18: '50K+', 19: '50K+'}"
131,20200416,ZA,"{0: '50K+', 1: '20K+', 2: '10K+', 3: '5K+'}"
132,20200417,AU,"{0: '50K+', 1: '20K+', 2: '20K+', 3: '20K+', 4: '20K+', 5: '10K+', 6: '10K+', 7: '10K+', 8: '10K+', 9: '10K+', 10: '5K+', 11: '5K+', 12: '5K+', 13: '5K+', 14: '5K+', 15: '5K+', 16: '5K+', 17: '2K+', 18: '2K+', 19: '2K+'}"
133,20200417,GB,"{0: '200K+', 1: '100K+', 2: '100K+', 3: '50K+', 4: '50K+', 5: '50K+', 6: '50K+', 7: '20K+', 8: '20K+', 9: '20K+', 10: '20K+', 11: '20K+', 12: '20K+', 13: '20K+', 14: '20K+', 15: '20K+', 16: '20K+', 17: '20K+', 18: '20K+', 19: '20K+'}"
134,20200417,IE,"{0: '10K+', 1: '10K+', 2: '10K+', 3: '10K+', 4: '10K+', 5: '10K+', 6: '5K+', 7: '5K+', 8: '2K+', 9: '2K+', 10: '2K+', 11: '2K+', 12: '2K+', 13: '2K+', 14: '2K+', 15: '2K+', 16: '2K+', 17: '1K+'}"
135,20200417,NZ,"{0: '10K+', 1: '5K+', 2: '5K+', 3: '2K+', 4: '2K+', 5: '2K+', 6: '2K+', 7: '1K+', 8: '1K+', 9: '1K+'}"
136,20200417,US,"{0: '500K+', 1: '500K+', 2: '500K+', 3: '200K+', 4: '200K+', 5: '200K+', 6: '200K+', 7: '200K+', 8: '200K+', 9: '200K+', 10: '100K+', 11: '100K+', 12: '100K+', 13: '100K+', 14: '100K+', 15: '50K+', 16: '50K+', 17: '50K+', 18: '50K+', 19: '50K+'}"
137,20200417,ZA,"{0: '500K+', 1: '50K+', 2: '20K+', 3: '20K+', 4: '10K+', 5: '10K+', 6: '10K+', 7: '10K+', 8: '10K+', 9: '10K+', 10: '10K+', 11: '5K+', 12: '5K+', 13: '5K+'}"
138,20200418,AU,"{0: '50K+', 1: '20K+', 2: '20K+', 3: '20K+', 4: '10K+', 5: '10K+', 6: '10K+', 7: '10K+', 8: '5K+', 9: '5K+', 10: '5K+', 11: '5K+', 12: '5K+', 13: '5K+', 14: '5K+', 15: '5K+', 16: '2K+', 17: '2K+', 18: '2K+'}"
139,20200418,GB,"{0: '200K+', 1: '100K+', 2: '20K+', 3: '20K+', 4: '20K+', 5: '20K+', 6: '20K+', 7: '20K+', 8: '20K+', 9: '20K+', 10: '20K+', 11: '20K+', 12: '20K+', 13: '10K+', 14: '10K+'}"
140,20200418,IE,"{0: '200K+', 1: '20K+', 2: '10K+', 3: '5K+', 4: '5K+', 5: '2K+', 6: '2K+', 7: '2K+', 8: '2K+', 9: '2K+', 10: '2K+', 11: '2K+', 12: '2K+', 13: '2K+', 14: '2K+', 15: '2K+', 16: '2K+', 17: '2K+', 18: '1K+', 19: '1K+'}"
141,20200418,NZ,"{0: '20K+', 1: '20K+', 2: '5K+', 3: '5K+', 4: '5K+', 5: '2K+', 6: '2K+', 7: '2K+', 8: '2K+', 9: '2K+', 10: '2K+', 11: '1K+', 12: '1K+', 13: '1K+', 14: '1K+'}"
142,20200418,US,"{0: '2M+', 1: '200K+', 2: '200K+', 3: '200K+', 4: '200K+', 5: '100K+', 6: '100K+', 7: '100K+', 8: '100K+', 9: '100K+', 10: '100K+', 11: '100K+', 12: '100K+', 13: '100K+', 14: '100K+', 15: '50K+', 16: '50K+', 17: '50K+', 18: '50K+', 19: '50K+'}"
143,20200418,ZA,"{0: '50K+', 1: '20K+', 2: '20K+', 3: '20K+', 4: '10K+', 5: '10K+', 6: '10K+', 7: '10K+', 8: '10K+', 9: '10K+', 10: '10K+'}"
144,20200419,AU,"{0: '100K+', 1: '100K+', 2: '20K+', 3: '20K+', 4: '20K+', 5: '20K+', 6: '10K+', 7: '10K+', 8: '10K+', 9: '10K+', 10: '10K+', 11: '10K+', 12: '5K+', 13: '5K+', 14: '5K+', 15: '5K+', 16: '5K+', 17: '5K+', 18: '5K+', 19: '5K+'}"
145,20200419,GB,"{0: '500K+', 1: '200K+', 2: '100K+', 3: '100K+', 4: '100K+', 5: '100K+', 6: '50K+', 7: '50K+', 8: '50K+', 9: '50K+', 10: '50K+', 11: '50K+', 12: '50K+', 13: '50K+', 14: '20K+', 15: '20K+', 16: '20K+', 17: '20K+', 18: '20K+', 19: '20K+'}"
146,20200419,IE,"{0: '20K+', 1: '10K+', 2: '10K+', 3: '10K+', 4: '5K+', 5: '5K+', 6: '5K+', 7: '5K+', 8: '5K+', 9: '5K+', 10: '5K+', 11: '5K+', 12: '5K+', 13: '5K+', 14: '2K+', 15: '2K+', 16: '2K+', 17: '2K+', 18: '2K+', 19: '2K+'}"
147,20200419,NZ,"{0: '10K+', 1: '5K+', 2: '5K+', 3: '2K+', 4: '2K+', 5: '2K+', 6: '2K+', 7: '2K+', 8: '2K+', 9: '2K+', 10: '1K+', 11: '1K+', 12: '1K+'}"
148,20200419,US,"{0: '10M+', 1: '5M+', 2: '500K+', 3: '200K+', 4: '200K+', 5: '100K+', 6: '100K+', 7: '100K+', 8: '100K+', 9: '100K+', 10: '50K+', 11: '50K+', 12: '50K+', 13: '50K+', 14: '50K+', 15: '20K+', 16: '20K+', 17: '20K+', 18: '20K+', 19: '20K+'}"
149,20200419,ZA,"{0: '20K+', 1: '10K+', 2: '10K+', 3: '10K+', 4: '10K+', 5: '5K+', 6: '2K+', 7: '2K+'}"
150,20200420,AU,"{0: '500K+', 1: '100K+', 2: '100K+', 3: '50K+', 4: '50K+', 5: '50K+', 6: '20K+', 7: '20K+', 8: '20K+', 9: '20K+', 10: '20K+', 11: '20K+', 12: '20K+', 13: '20K+', 14: '20K+', 15: '20K+', 16: '20K+', 17: '10K+', 18: '10K+', 19: '10K+'}"
151,20200420,GB,"{0: '500K+', 1: '200K+', 2: '200K+', 3: '200K+', 4: '200K+', 5: '200K+', 6: '200K+', 7: '100K+', 8: '100K+', 9: '100K+', 10: '100K+', 11: '100K+', 12: '100K+', 13: '100K+', 14: '100K+', 15: '50K+', 16: '50K+', 17: '50K+', 18: '50K+', 19: '50K+'}"
152,20200420,IE,"{0: '200K+', 1: '20K+', 2: '20K+', 3: '20K+', 4: '10K+', 5: '10K+', 6: '5K+', 7: '5K+', 8: '5K+', 9: '5K+', 10: '5K+', 11: '5K+', 12: '5K+', 13: '2K+', 14: '2K+', 15: '2K+', 16: '2K+', 17: '2K+', 18: '2K+', 19: '2K+'}"
153,20200420,NZ,"{0: '200K+', 1: '100K+', 2: '20K+', 3: '20K+', 4: '20K+', 5: '20K+', 6: '20K+', 7: '20K+', 8: '10K+', 9: '10K+', 10: '10K+', 11: '10K+', 12: '10K+', 13: '10K+', 14: '10K+', 15: '10K+', 16: '5K+', 17: '5K+', 18: '5K+', 19: '5K+'}"
154,20200420,US,"{0: '2M+', 1: '2M+', 2: '500K+', 3: '200K+', 4: '200K+', 5: '200K+', 6: '200K+', 7: '200K+', 8: '200K+', 9: '100K+', 10: '100K+', 11: '100K+', 12: '100K+', 13: '100K+', 14: '100K+', 15: '100K+', 16: '100K+', 17: '100K+', 18: '100K+', 19: '100K+'}"
155,20200420,ZA,"{0: '500K+', 1: '200K+', 2: '100K+', 3: '50K+', 4: '20K+', 5: '20K+', 6: '20K+', 7: '20K+', 8: '10K+', 9: '10K+', 10: '10K+', 11: '10K+', 12: '10K+', 13: '10K+', 14: '10K+', 15: '5K+', 16: '5K+', 17: '5K+', 18: '5K+', 19: '5K+'}"
156,20200421,AU,"{0: '200K+', 1: '50K+', 2: '20K+', 3: '10K+', 4: '10K+', 5: '5K+', 6: '5K+', 7: '5K+', 8: '5K+', 9: '5K+', 10: '5K+', 11: '5K+', 12: '2K+', 13: '2K+', 14: '2K+', 15: '2K+', 16: '2K+'}"
157,20200421,GB,"{0: '200K+', 1: '200K+', 2: '100K+', 3: '100K+', 4: '50K+', 5: '20K+', 6: '20K+', 7: '20K+', 8: '20K+', 9: '20K+', 10: '20K+', 11: '20K+', 12: '20K+', 13: '20K+', 14: '10K+', 15: '10K+'}"
158,20200421,IE,"{0: '20K+', 1: '20K+', 2: '10K+', 3: '10K+', 4: '10K+', 5: '5K+', 6: '5K+', 7: '5K+', 8: '5K+', 9: '2K+', 10: '2K+', 11: '2K+', 12: '2K+', 13: '2K+', 14: '2K+', 15: '2K+', 16: '2K+', 17: '2K+', 18: '2K+', 19: '1K+'}"
159,20200421,NZ,"{0: '20K+', 1: '10K+', 2: '10K+', 3: '5K+', 4: '2K+', 5: '2K+', 6: '2K+', 7: '2K+', 8: '2K+', 9: '2K+', 10: '1K+', 11: '1K+', 12: '1K+'}"
160,20200421,US,"{0: '2M+', 1: '500K+', 2: '500K+', 3: '200K+', 4: '200K+', 5: '200K+', 6: '200K+', 7: '200K+', 8: '200K+', 9: '100K+', 10: '100K+', 11: '100K+', 12: '100K+', 13: '100K+', 14: '100K+', 15: '100K+', 16: '100K+', 17: '100K+', 18: '100K+', 19: '100K+'}"
161,20200421,ZA,"{0: '200K+', 1: '50K+', 2: '50K+', 3: '20K+', 4: '20K+', 5: '20K+', 6: '20K+', 7: '20K+', 8: '10K+', 9: '10K+', 10: '10K+', 11: '10K+', 12: '10K+', 13: '5K+', 14: '5K+', 15: '5K+', 16: '5K+', 17: '5K+', 18: '2K+', 19: '2K+'}"
162,20200422,AU,"{0: '500K+', 1: '100K+', 2: '50K+', 3: '20K+', 4: '20K+', 5: '20K+', 6: '20K+', 7: '20K+', 8: '10K+', 9: '10K+', 10: '10K+', 11: '10K+', 12: '5K+', 13: '5K+', 14: '5K+', 15: '5K+', 16: '5K+', 17: '5K+', 18: '2K+', 19: '2K+'}"
163,20200422,GB,"{0: '2M+', 1: '500K+', 2: '200K+', 3: '50K+', 4: '50K+', 5: '50K+', 6: '20K+', 7: '20K+', 8: '20K+', 9: '20K+', 10: '20K+', 11: '20K+', 12: '20K+', 13: '20K+', 14: '20K+', 15: '20K+', 16: '20K+', 17: '10K+', 18: '10K+'}"
164,20200422,IE,"{0: '20K+', 1: '10K+', 2: '10K+', 3: '10K+', 4: '5K+', 5: '5K+', 6: '2K+', 7: '2K+', 8: '1K+', 9: '1K+', 10: '1K+', 11: '1K+', 12: '1K+', 13: '1K+', 14: '1K+', 15: '1K+', 16: '1K+'}"
165,20200422,NZ,"{0: '10K+', 1: '2K+', 2: '2K+', 3: '2K+', 4: '2K+'}"
166,20200422,US,"{0: '10M+', 1: '2M+', 2: '1M+', 3: '500K+', 4: '500K+', 5: '200K+', 6: '100K+', 7: '100K+', 8: '100K+', 9: '100K+', 10: '100K+', 11: '100K+', 12: '100K+', 13: '100K+', 14: '100K+', 15: '100K+', 16: '100K+', 17: '100K+', 18: '50K+', 19: '50K+'}"
167,20200422,ZA,"{0: '500K+', 1: '50K+', 2: '50K+', 3: '20K+', 4: '20K+', 5: '20K+', 6: '10K+', 7: '10K+', 8: '10K+', 9: '10K+', 10: '10K+', 11: '10K+', 12: '10K+', 13: '10K+', 14: '5K+', 15: '5K+', 16: '5K+', 17: '5K+', 18: '5K+', 19: '5K+'}"
168,20200423,AU,"{0: '200K+', 1: '50K+', 2: '50K+', 3: '50K+', 4: '20K+', 5: '10K+', 6: '10K+', 7: '10K+', 8: '5K+', 9: '5K+', 10: '5K+', 11: '5K+', 12: '5K+', 13: '5K+', 14: '5K+', 15: '2K+', 16: '2K+', 17: '2K+', 18: '2K+'}"
169,20200423,GB,"{0: '200K+', 1: '200K+', 2: '100K+', 3: '100K+', 4: '50K+', 5: '50K+', 6: '50K+', 7: '50K+', 8: '50K+', 9: '20K+', 10: '20K+', 11: '20K+', 12: '20K+', 13: '20K+', 14: '10K+', 15: '10K+', 16: '10K+', 17: '10K+', 18: '10K+', 19: '10K+'}"
170,20200423,IE,"{0: '10K+', 1: '10K+', 2: '10K+', 3: '5K+', 4: '5K+', 5: '5K+', 6: '2K+', 7: '2K+', 8: '2K+', 9: '2K+', 10: '2K+', 11: '1K+', 12: '1K+', 13: '1K+'}"
171,20200423,NZ,"{0: '100K+', 1: '50K+', 2: '10K+', 3: '5K+', 4: '2K+', 5: '2K+', 6: '2K+', 7: '2K+', 8: '2K+', 9: '2K+', 10: '2K+', 11: '2K+', 12: '1K+'}"
172,20200423,US,"{0: '10M+', 1: '500K+', 2: '500K+', 3: '500K+', 4: '500K+', 5: '500K+', 6: '500K+', 7: '200K+', 8: '200K+', 9: '200K+', 10: '200K+', 11: '200K+', 12: '200K+', 13: '200K+', 14: '200K+', 15: '200K+', 16: '200K+', 17: '100K+', 18: '100K+', 19: '100K+'}"
173,20200423,ZA,"{0: '500K+', 1: '50K+', 2: '20K+', 3: '20K+', 4: '10K+', 5: '10K+', 6: '10K+', 7: '10K+', 8: '10K+', 9: '5K+', 10: '5K+', 11: '5K+', 12: '5K+', 13: '2K+', 14: '2K+'}"
